,Reference,Test,BandwidthRefB,BandwidthTestB,TotalNMRB,WinModDiff1B,ADBB,EHSB,AvgModDiff1B,AvgModDiff2B,RmsNoiseLoudB,MFPDB,RelDistFramesB,ODG,TFM,ISR,SIR,SAR,SDR,qTarget,qInterf,qArtif,qGlobal,OPS,TPS,IPS,APS
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/metronome_78BPM_less_beats.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/B_MCA_transient.wav,834.7435897435897,834.7435897435897,30.57784842653735,73.35781886899089,2.716508244065524,0.03202903968074465,45.208985021677414,3788.258342470342,3.685409774741827,0.9999999890806536,0.9484346224677717,-3.913111415453614,22.690102403679184,13.352747267646532,inf,4.62594191102421,3.8373943708422136,0.9989554751194573,1.0,0.23780984405538733,0.250259451417738,97.60250668934867,21.450413488052604,98.89018694691283,1.158133177522899e-13
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/metronome_78BPM_less_beats.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/B_MCA_fuzzy_transient.wav,884.0769230769231,883.7179487179487,25.01674297342424,64.72477750298471,2.537312930905441,0.2621550826431277,60.62152524172114,2595.262399427797,2.048488019391757,0.9999153585020931,0.8047882136279927,-3.913072779815289,24.84564987647112,-0.5051209825788571,inf,-7.645939424833182,-2.271641967093933,0.9951423514041182,1.0,0.2776135419854134,0.22172997371552877,96.46941961559826,21.86379141431033,98.90721954879245,5.645465336961916e-13
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/pad.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/B_MCA_tonal_db20.wav,463.07053941908714,463.0622406639004,-11.28167050238696,10.437302644802145,1.7409917832800101,1.1866440843170096,7.965626188011444,15.85673678612454,0.5112721942166613,0.9998709929921824,0.19055944055944055,-2.136702526016111,64.81231478351609,12.868912955501317,inf,17.513152143421852,11.303815419241117,0.9964409097688535,1.0,0.9966836612792108,0.9939166681754048,98.89676448037247,92.76792122190061,96.80621914849259,86.73836752142613
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/pad.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/B_MCA_tonal_dmey.wav,462.35966735966736,462.3451143451143,-11.25850309674922,10.499770554325613,1.7354135941311566,1.202781148260088,8.022423487720825,16.013519744506027,0.552009281550882,0.9998566588802033,0.19230769230769232,-2.1564249262313178,64.92271920567921,12.817573508817919,inf,17.378979213828288,11.231481892629521,0.9964482008183672,1.0,0.996992695897232,0.9944786883393198,98.89676448037247,92.76792122190061,96.80621914849259,86.73836752142613
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/metronome_78BPM_less_beats.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/B_MCA_transient_db20.wav,834.7435897435897,834.7435897435897,30.57784842653735,73.35781886899089,2.716508244065524,0.03202903968074465,45.208985021677414,3788.258342470342,3.685409774741827,0.9999999890806536,0.9484346224677717,-3.913111415453614,22.690102403679184,13.352747267646532,inf,4.62594191102421,3.8373943708422136,0.9989554751194573,1.0,0.23780984405538733,0.250259451417738,97.60250668934867,21.450413488052604,98.89018694691283,1.158133177522899e-13
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/metronome_78BPM_less_beats.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/B_MCA_transient_dmey.wav,832.4102564102565,832.4102564102565,30.707504102035102,74.82066255748032,2.7128662449246983,0.011307243400486049,46.23434598677284,3904.6169813533775,3.7052129799905136,0.9999999907501896,0.9650092081031307,-3.9131257407202362,22.56867627407253,13.345658544913464,inf,4.554026916467951,3.7649284371256106,0.9990111260326273,1.0,0.21536855103179073,0.23269128114785637,98.23071395195183,21.22526821314344,98.9843376579914,4.7110167097655814e-14
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/metronome_78BPM_less_beats.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/B_MCA_transient_sym20.wav,833.7692307692307,833.7692307692307,30.298184816207815,75.00696334192962,2.704442439695186,0.029404948776796808,45.76175891015648,3855.168802434649,3.6541974315476935,0.9999999901725882,0.9263351749539595,-3.913119290764585,22.898030412440576,13.52968955264364,inf,5.101416148414141,4.258674819001124,0.9990278352001584,1.0,0.21570148149648527,0.24154438595249206,98.18227584283686,21.22857064310951,98.95642684021827,4.774490229925837e-14
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/pad.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/B_MCA_tonal_sym20.wav,464.38284518828453,464.38284518828453,-11.307882960194114,10.291851649007526,1.721931154988296,1.202369089147595,7.873693614898156,15.445880239218235,0.5349771335435066,0.9998566554635289,0.18356643356643357,-2.1252963603987753,65.39625599840996,13.534639095350784,inf,17.464050758378416,11.725020836205626,0.9966404305470714,1.0,0.9968090256597708,0.994015754934301,98.89676448037247,92.76792122190061,96.80621914849259,86.73836752142613
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/pad.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/B_MCA_tonal_coif5.wav,463.5178197064989,463.50524109014674,-11.262002791781391,10.552968818011008,1.704460594471793,1.1915731337412963,8.065527950022828,15.846693815329898,0.5527085451180422,0.999869022448916,0.19055944055944055,-2.1571447368102215,65.73186073335707,14.034914477571256,inf,17.38671437318175,12.04169723319639,0.9961487662910633,1.0,0.9963790343392297,0.994352356077176,98.89676448037247,92.76792122190061,96.80621914849259,86.73836752142613
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/metronome_78BPM_less_beats.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/B_MCA_transient_coif5.wav,831.5384615384615,831.5384615384615,29.965447997664345,75.67440203940878,2.696316679308319,0.02555166583912993,46.00738844626655,3884.4992741605824,3.612058705574878,0.9999999901521077,0.9263351749539595,-3.913122670527673,23.066093474536686,13.573497606096208,inf,5.4741694716432665,4.575416414463582,0.9989095101138838,1.0,0.24253081587673794,0.2068800099316002,97.69982684411829,21.498463710017653,99.01584347836477,1.3984935789989454e-13
